time,ut61e.Cell_Voltage.V
2022-03-08 23:09:26.060875,3.36
2022-03-08 23:09:27.063723,3.361
2022-03-08 23:09:28.066390,3.361
2022-03-08 23:09:29.069156,3.361
2022-03-08 23:09:30.071412,3.361
2022-03-08 23:09:31.073319,3.361
2022-03-08 23:09:32.075385,3.36
2022-03-08 23:09:33.077569,3.36
2022-03-08 23:09:34.080144,3.361
2022-03-08 23:09:35.082850,3.36
2022-03-08 23:09:36.085662,3.361
2022-03-08 23:09:37.088421,3.361
2022-03-08 23:09:38.091191,3.361
2022-03-08 23:09:39.094036,3.361
2022-03-08 23:09:40.096835,3.36
2022-03-08 23:09:41.099686,3.361
2022-03-08 23:09:42.102278,3.36
2022-03-08 23:09:43.105033,3.361
2022-03-08 23:09:44.107884,3.36
2022-03-08 23:09:45.110685,3.36
2022-03-08 23:09:46.112965,3.361
2022-03-08 23:09:47.115775,3.361
2022-03-08 23:09:48.118491,3.361
2022-03-08 23:09:49.121180,3.361
2022-03-08 23:09:50.123586,3.361
2022-03-08 23:09:51.126350,3.361
2022-03-08 23:09:52.129262,3.361
2022-03-08 23:09:53.131946,3.361
2022-03-08 23:09:54.134844,3.361
2022-03-08 23:09:55.137407,3.361
2022-03-08 23:09:56.140312,3.361
2022-03-08 23:09:57.142560,3.361
2022-03-08 23:09:58.144890,3.36
2022-03-08 23:09:59.147230,3.361
2022-03-08 23:10:00.149664,3.361
2022-03-08 23:10:01.152385,3.361
2022-03-08 23:10:02.155283,3.361
2022-03-08 23:10:03.158337,3.361
2022-03-08 23:10:04.161242,3.361
2022-03-08 23:10:05.164094,3.36
2022-03-08 23:10:06.166780,3.361
2022-03-08 23:10:07.169475,3.36
2022-03-08 23:10:08.172238,3.361
2022-03-08 23:10:09.174843,3.361
2022-03-08 23:10:10.177174,3.361
2022-03-08 23:10:11.179605,3.361
2022-03-08 23:10:12.182211,3.361
2022-03-08 23:10:13.185233,3.361
2022-03-08 23:10:14.188013,3.361
2022-03-08 23:10:15.190323,3.361
2022-03-08 23:10:16.193111,3.361
2022-03-08 23:10:17.195885,3.361
2022-03-08 23:10:18.198532,3.361
2022-03-08 23:10:19.201325,3.361
2022-03-08 23:10:20.204145,3.361
2022-03-08 23:10:21.206977,3.361
2022-03-08 23:10:22.209946,3.36
2022-03-08 23:10:23.212027,3.361
2022-03-08 23:10:24.214228,3.361
2022-03-08 23:10:25.217059,3.361
2022-03-08 23:10:26.219944,3.361
2022-03-08 23:10:27.222841,3.361
2022-03-08 23:10:28.270915,3.361
2022-03-08 23:10:29.273707,3.361
2022-03-08 23:10:30.276508,3.361
2022-03-08 23:10:31.279312,3.361
2022-03-08 23:10:32.282151,3.361
2022-03-08 23:10:33.285031,3.361
2022-03-08 23:10:34.288128,3.361
2022-03-08 23:10:35.290774,3.361
2022-03-08 23:10:36.293388,3.361
2022-03-08 23:10:37.296296,3.361
2022-03-08 23:10:38.299290,3.361
2022-03-08 23:10:39.302374,3.361
2022-03-08 23:10:40.305363,3.361
2022-03-08 23:10:41.308506,3.361
2022-03-08 23:10:42.311344,3.361
2022-03-08 23:10:43.314183,3.361
2022-03-08 23:10:44.317117,3.361
2022-03-08 23:10:45.319493,3.361
2022-03-08 23:10:46.322261,3.361
2022-03-08 23:10:47.325115,3.361
2022-03-08 23:10:48.327291,3.361
2022-03-08 23:10:49.329483,3.361
2022-03-08 23:10:50.332025,3.361
2022-03-08 23:10:51.334745,3.361
2022-03-08 23:10:52.337490,3.361
2022-03-08 23:10:53.340341,3.361
2022-03-08 23:10:54.343147,3.361
2022-03-08 23:10:55.345870,3.361
2022-03-08 23:10:56.348631,3.361
2022-03-08 23:10:57.351390,3.361
2022-03-08 23:10:58.354166,3.361
2022-03-08 23:10:59.357086,3.361
2022-03-08 23:11:00.359742,3.361
2022-03-08 23:11:01.362316,3.361
2022-03-08 23:11:02.364682,3.361
2022-03-08 23:11:03.367448,3.361
2022-03-08 23:11:04.370523,3.361
2022-03-08 23:11:05.373207,3.361
2022-03-08 23:11:06.375985,3.361
2022-03-08 23:11:07.378708,3.361
2022-03-08 23:11:08.381362,3.361
2022-03-08 23:11:09.384185,3.361
2022-03-08 23:11:10.386762,3.361
2022-03-08 23:11:11.389449,3.361
2022-03-08 23:11:12.392128,3.361
2022-03-08 23:11:13.394556,3.361
2022-03-08 23:11:14.396728,3.361
2022-03-08 23:11:15.399001,3.361
2022-03-08 23:11:16.401730,3.361
2022-03-08 23:11:17.404575,3.361
2022-03-08 23:11:18.407518,3.361
2022-03-08 23:11:19.409669,3.361
2022-03-08 23:11:20.412344,3.361
2022-03-08 23:11:21.415058,3.361
2022-03-08 23:11:22.417877,3.361
2022-03-08 23:11:23.420688,3.361
2022-03-08 23:11:24.423582,3.361
2022-03-08 23:11:25.426264,3.361
2022-03-08 23:11:26.428517,3.361
2022-03-08 23:11:27.430623,3.361
2022-03-08 23:11:28.432811,3.361
2022-03-08 23:11:29.435589,3.361
2022-03-08 23:11:30.437658,3.361
2022-03-08 23:11:31.440403,3.361
2022-03-08 23:11:32.443083,3.361
2022-03-08 23:11:33.445762,3.361
2022-03-08 23:11:34.448669,3.361
2022-03-08 23:11:35.450705,3.361
2022-03-08 23:11:36.453432,3.361
2022-03-08 23:11:37.456077,3.361
2022-03-08 23:11:38.458933,3.361
2022-03-08 23:11:39.461343,3.361
2022-03-08 23:11:40.463535,3.361
2022-03-08 23:11:41.465976,3.361
2022-03-08 23:11:42.468683,3.361
2022-03-08 23:11:43.471401,3.361
2022-03-08 23:11:44.474305,3.361
2022-03-08 23:11:45.476959,3.361
2022-03-08 23:11:46.479607,3.361
2022-03-08 23:11:47.482281,3.361
2022-03-08 23:11:48.485008,3.361
2022-03-08 23:11:49.487720,3.361
2022-03-08 23:11:50.490400,3.361
2022-03-08 23:11:51.492856,3.361
2022-03-08 23:11:52.494870,3.361
2022-03-08 23:11:53.496953,3.361
2022-03-08 23:11:54.499428,3.361
2022-03-08 23:11:55.502110,3.361
2022-03-08 23:11:56.504798,3.361
2022-03-08 23:11:57.507439,3.361
2022-03-08 23:11:58.510246,3.361
2022-03-08 23:11:59.512937,3.361
2022-03-08 23:12:00.515687,3.361
2022-03-08 23:12:01.518327,3.361
2022-03-08 23:12:02.521051,3.361
2022-03-08 23:12:03.523814,3.361
2022-03-08 23:12:04.526355,3.361
2022-03-08 23:12:05.528454,3.361
2022-03-08 23:12:06.530367,3.361
2022-03-08 23:12:07.532915,3.361
2022-03-08 23:12:08.535544,3.361
2022-03-08 23:12:09.538129,3.361
2022-03-08 23:12:10.540161,3.361
2022-03-08 23:12:11.542743,3.361
2022-03-08 23:12:12.545423,3.361
2022-03-08 23:12:13.548215,3.361
2022-03-08 23:12:14.550950,3.361
2022-03-08 23:12:15.552965,3.361
2022-03-08 23:12:16.555649,3.361
2022-03-08 23:12:17.558185,3.361
2022-03-08 23:12:18.560440,3.361
2022-03-08 23:12:19.562782,3.361
2022-03-08 23:12:20.565423,3.361
2022-03-08 23:12:21.567913,3.361
2022-03-08 23:12:22.570579,3.361
2022-03-08 23:12:23.573308,3.361
2022-03-08 23:12:24.576214,3.361
2022-03-08 23:12:25.579147,3.361
2022-03-08 23:12:26.581811,3.362
2022-03-08 23:12:27.584653,3.361
2022-03-08 23:12:28.587480,3.361
2022-03-08 23:12:29.590156,3.361
2022-03-08 23:12:30.592467,3.361
2022-03-08 23:12:31.595151,3.361
2022-03-08 23:12:32.597757,3.361
2022-03-08 23:12:33.600571,3.361
2022-03-08 23:12:34.607676,3.362
2022-03-08 23:12:35.610573,3.362
2022-03-08 23:12:36.613279,3.362
2022-03-08 23:12:37.616007,3.361
2022-03-08 23:12:38.618698,3.361
2022-03-08 23:12:39.621372,3.361
2022-03-08 23:12:40.623441,3.361
2022-03-08 23:12:41.626182,3.361
2022-03-08 23:12:42.629036,3.361
2022-03-08 23:12:43.631331,3.361
2022-03-08 23:12:44.633445,3.361
2022-03-08 23:12:45.636019,3.361
2022-03-08 23:12:46.638836,3.361
2022-03-08 23:12:47.641604,3.361
2022-03-08 23:12:48.643875,3.361
2022-03-08 23:12:49.646732,3.362
2022-03-08 23:12:50.650337,3.361
2022-03-08 23:12:51.653318,3.361
2022-03-08 23:12:52.656070,3.361
2022-03-08 23:12:53.659268,3.361
2022-03-08 23:12:54.661988,3.362
2022-03-08 23:12:55.663949,3.361
2022-03-08 23:12:56.666103,3.361
2022-03-08 23:12:57.668230,3.361
2022-03-08 23:12:58.670812,3.361
2022-03-08 23:12:59.673665,3.361
2022-03-08 23:13:00.676563,3.362
2022-03-08 23:13:01.679282,3.362
2022-03-08 23:13:02.682079,3.361
2022-03-08 23:13:03.684851,3.361
2022-03-08 23:13:04.687675,3.362
2022-03-08 23:13:05.690579,3.361
2022-03-08 23:13:06.693382,3.361
2022-03-08 23:13:07.696238,3.361
2022-03-08 23:13:08.698718,3.362
2022-03-08 23:13:09.700884,3.361
2022-03-08 23:13:10.702925,3.362
2022-03-08 23:13:11.705698,3.361
2022-03-08 23:13:12.708763,3.361
2022-03-08 23:13:13.711510,3.361
2022-03-08 23:13:14.714208,3.362
2022-03-08 23:13:15.716940,3.362
2022-03-08 23:13:16.719616,3.361
2022-03-08 23:13:17.722301,3.361
2022-03-08 23:13:18.725055,3.362
2022-03-08 23:13:19.727723,3.362
2022-03-08 23:13:20.729901,3.361
2022-03-08 23:13:21.732039,3.362
2022-03-08 23:13:22.734442,3.361
2022-03-08 23:13:23.736706,3.361
2022-03-08 23:13:24.739194,3.361
2022-03-08 23:13:25.741423,3.362
2022-03-08 23:13:26.744030,3.361
2022-03-08 23:13:27.746697,3.362
2022-03-08 23:13:28.749493,3.362
2022-03-08 23:13:29.752197,3.362
2022-03-08 23:13:30.755017,3.361
2022-03-08 23:13:31.757752,3.362
2022-03-08 23:13:32.760468,3.361
2022-03-08 23:13:33.763231,3.362
2022-03-08 23:13:34.765476,3.362
2022-03-08 23:13:35.767778,3.362
2022-03-08 23:13:36.770323,3.362
2022-03-08 23:13:37.773012,3.362
2022-03-08 23:13:38.775800,3.362
2022-03-08 23:13:39.778552,3.362
2022-03-08 23:13:40.781482,3.362
2022-03-08 23:13:41.784212,3.362
2022-03-08 23:13:42.787062,3.362
2022-03-08 23:13:43.789847,3.362
2022-03-08 23:13:44.792690,3.362
2022-03-08 23:13:45.795616,3.362
2022-03-08 23:13:46.798183,3.362
2022-03-08 23:13:47.800415,3.361
2022-03-08 23:13:48.802777,3.362
2022-03-08 23:13:49.805582,3.362
2022-03-08 23:13:50.808276,3.362
2022-03-08 23:13:51.810854,3.362
2022-03-08 23:13:52.813450,3.362
2022-03-08 23:13:53.816162,3.362
2022-03-08 23:13:54.818886,3.362
2022-03-08 23:13:55.821706,3.361
2022-03-08 23:13:56.824560,3.362
2022-03-08 23:13:57.827360,3.362
2022-03-08 23:13:58.830135,3.362
2022-03-08 23:13:59.832720,3.362
2022-03-08 23:14:00.834833,3.362
2022-03-08 23:14:01.837016,3.362
2022-03-08 23:14:02.839629,3.362
2022-03-08 23:14:03.842270,3.362
2022-03-08 23:14:04.844959,3.362
2022-03-08 23:14:05.847275,3.362
2022-03-08 23:14:06.850112,3.362
2022-03-08 23:14:07.852938,3.362
2022-03-08 23:14:08.855713,3.362
2022-03-08 23:14:09.858261,3.362
2022-03-08 23:14:10.860579,3.362
2022-03-08 23:14:11.863413,3.361
2022-03-08 23:14:12.865722,3.362
2022-03-08 23:14:13.867842,3.362
2022-03-08 23:14:14.870245,3.362
2022-03-08 23:14:15.873091,3.362
2022-03-08 23:14:16.875932,3.362
2022-03-08 23:14:17.878805,3.362
2022-03-08 23:14:18.881575,3.362
2022-03-08 23:14:19.884353,3.362
2022-03-08 23:14:20.887270,3.362
2022-03-08 23:14:21.890030,3.362
2022-03-08 23:14:22.892761,3.362
2022-03-08 23:14:23.895493,3.362
2022-03-08 23:14:24.898209,3.362
2022-03-08 23:14:25.900488,3.362
2022-03-08 23:14:26.902739,3.362
2022-03-08 23:14:27.904970,3.362
2022-03-08 23:14:28.907685,3.362
2022-03-08 23:14:29.910413,3.362
2022-03-08 23:14:30.913313,3.362
2022-03-08 23:14:31.916052,3.362
2022-03-08 23:14:32.918807,3.362
2022-03-08 23:14:33.921581,3.362
2022-03-08 23:14:34.924328,3.362
2022-03-08 23:14:35.927176,3.362
2022-03-08 23:14:36.929970,3.362
2022-03-08 23:14:37.932482,3.362
2022-03-08 23:14:38.934649,3.362
2022-03-08 23:14:39.936863,3.362
2022-03-08 23:14:40.939241,3.362
2022-03-08 23:14:41.942006,3.362
2022-03-08 23:14:42.944761,3.362
2022-03-08 23:14:43.947357,3.362
2022-03-08 23:14:44.949812,3.362
2022-03-08 23:14:45.952085,3.362
2022-03-08 23:14:46.955105,3.362
2022-03-08 23:14:47.957849,3.362
2022-03-08 23:14:48.960616,3.362
2022-03-08 23:14:49.963074,3.362
2022-03-08 23:14:50.965198,3.362
2022-03-08 23:14:51.967273,3.362
2022-03-08 23:14:52.969385,3.362
2022-03-08 23:14:53.972022,3.362
2022-03-08 23:14:54.974430,3.362
2022-03-08 23:14:55.976834,3.362
2022-03-08 23:14:56.979691,3.362
2022-03-08 23:14:57.982568,3.362
2022-03-08 23:14:58.985345,3.362
2022-03-08 23:14:59.987776,3.362
2022-03-08 23:15:00.990288,3.362
2022-03-08 23:15:01.993253,3.362
2022-03-08 23:15:02.996130,3.362
2022-03-08 23:15:03.998793,3.362
2022-03-08 23:15:05.000892,3.362
2022-03-08 23:15:06.003084,3.362
2022-03-08 23:15:07.005776,3.362
2022-03-08 23:15:08.008609,3.362
2022-03-08 23:15:09.011431,3.362
2022-03-08 23:15:10.014792,3.362
2022-03-08 23:15:11.017603,3.362
2022-03-08 23:15:12.020326,3.362
2022-03-08 23:15:13.023033,3.362
2022-03-08 23:15:14.025824,3.362
2022-03-08 23:15:15.028444,3.362
2022-03-08 23:15:16.031126,3.362
2022-03-08 23:15:17.033249,3.362
2022-03-08 23:15:18.035386,3.362
2022-03-08 23:15:19.037768,3.362
2022-03-08 23:15:20.040110,3.362
2022-03-08 23:15:21.042607,3.362
2022-03-08 23:15:22.045452,3.362
2022-03-08 23:15:23.048203,3.362
2022-03-08 23:15:24.050940,3.362
2022-03-08 23:15:25.053362,3.362
2022-03-08 23:15:26.055761,3.362
2022-03-08 23:15:27.058632,3.362
2022-03-08 23:15:28.061445,3.362
2022-03-08 23:15:29.064187,3.362
2022-03-08 23:15:30.066569,3.362
2022-03-08 23:15:31.068842,3.362
2022-03-08 23:15:32.071220,3.362
2022-03-08 23:15:33.074254,3.362
2022-03-08 23:15:34.076927,3.362
2022-03-08 23:15:35.079206,3.362
2022-03-08 23:15:36.081700,3.362
2022-03-08 23:15:37.084555,3.362
2022-03-08 23:15:38.087360,3.362
2022-03-08 23:15:39.090074,3.362
2022-03-08 23:15:40.092851,3.362
2022-03-08 23:15:41.095624,3.362
2022-03-08 23:15:42.098183,3.362
2022-03-08 23:15:43.100346,3.362
2022-03-08 23:15:44.102485,3.362
2022-03-08 23:15:45.105104,3.362
2022-03-08 23:15:46.107911,3.362
2022-03-08 23:15:47.110773,3.362
2022-03-08 23:15:48.113555,3.362
2022-03-08 23:15:49.116337,3.362
2022-03-08 23:15:50.119052,3.362
2022-03-08 23:15:51.121822,3.362
2022-03-08 23:15:52.124499,3.362
2022-03-08 23:15:53.127374,3.362
2022-03-08 23:15:54.130030,3.362
2022-03-08 23:15:55.132365,3.362
2022-03-08 23:15:56.134551,3.362
2022-03-08 23:15:57.136829,3.362
2022-03-08 23:15:58.139670,3.362
2022-03-08 23:15:59.142685,3.362
2022-03-08 23:16:00.145299,3.362
2022-03-08 23:16:01.148096,3.362
2022-03-08 23:16:02.150758,3.362
2022-03-08 23:16:03.153492,3.362
2022-03-08 23:16:04.156188,3.362
2022-03-08 23:16:05.158462,3.362
2022-03-08 23:16:06.161282,3.362
2022-03-08 23:16:07.164123,3.362
2022-03-08 23:16:08.166320,3.362
2022-03-08 23:16:09.168524,3.362
2022-03-08 23:16:10.171087,3.362
2022-03-08 23:16:11.174074,3.362
2022-03-08 23:16:12.176810,3.362
2022-03-08 23:16:13.179643,3.362
2022-03-08 23:16:14.182438,3.362
2022-03-08 23:16:15.184865,3.362
2022-03-08 23:16:16.188064,3.362
2022-03-08 23:16:17.190803,3.362
2022-03-08 23:16:18.193406,3.362
2022-03-08 23:16:19.195857,3.362
2022-03-08 23:16:20.198025,3.362
2022-03-08 23:16:21.200172,3.362
2022-03-08 23:16:22.202363,3.362
2022-03-08 23:16:23.204848,3.362
2022-03-08 23:16:24.207637,3.362
2022-03-08 23:16:25.210410,3.363
2022-03-08 23:16:26.213251,3.362
2022-03-08 23:16:27.216044,3.362
2022-03-08 23:16:28.218784,3.362
2022-03-08 23:16:29.221631,3.362
2022-03-08 23:16:30.224272,3.362
2022-03-08 23:16:31.226968,3.362
2022-03-08 23:16:32.229753,3.362
2022-03-08 23:16:33.232361,3.362
2022-03-08 23:16:34.234421,3.362
2022-03-08 23:16:35.238054,3.362
2022-03-08 23:16:36.240685,3.362
2022-03-08 23:16:37.243517,3.362
2022-03-08 23:16:38.246500,3.362
2022-03-08 23:16:39.249508,3.362
2022-03-08 23:16:40.252580,3.362
2022-03-08 23:16:41.255410,3.362
2022-03-08 23:16:42.258476,3.362
2022-03-08 23:16:43.261188,3.362
2022-03-08 23:16:44.264143,3.363
2022-03-08 23:16:45.266443,3.362
2022-03-08 23:16:46.268880,3.362
2022-03-08 23:16:47.271019,3.363
2022-03-08 23:16:48.273772,3.362
2022-03-08 23:16:49.277092,3.362
2022-03-08 23:16:50.280053,3.362
2022-03-08 23:16:51.282952,3.363
2022-03-08 23:16:52.285522,3.362
2022-03-08 23:16:53.287937,3.362
2022-03-08 23:16:54.290652,3.362
2022-03-08 23:16:55.292947,3.362
2022-03-08 23:16:56.295624,3.362
2022-03-08 23:16:57.298495,3.363
2022-03-08 23:16:58.301200,3.362
2022-03-08 23:16:59.303560,3.362
2022-03-08 23:17:00.305869,3.362
2022-03-08 23:17:01.308223,3.362
2022-03-08 23:17:02.310993,3.362
2022-03-08 23:17:03.313936,3.362
2022-03-08 23:17:04.316720,3.363
2022-03-08 23:17:05.319453,3.362
2022-03-08 23:17:06.322207,3.363
2022-03-08 23:17:07.325025,3.362
2022-03-08 23:17:08.327676,3.363
2022-03-08 23:17:09.330500,3.363
2022-03-08 23:17:10.333275,3.362
2022-03-08 23:17:11.336031,3.362
2022-03-08 23:17:12.338233,3.362
2022-03-08 23:17:13.340514,3.362
2022-03-08 23:17:14.342973,3.362
2022-03-08 23:17:15.345582,3.362
2022-03-08 23:17:16.348273,3.362
2022-03-08 23:17:17.351100,3.362
2022-03-08 23:17:18.353863,3.362
2022-03-08 23:17:19.356885,3.363
2022-03-08 23:17:20.359566,3.362
2022-03-08 23:17:21.362649,3.362
2022-03-08 23:17:22.365551,3.363
2022-03-08 23:17:23.368456,3.363
2022-03-08 23:17:24.371246,3.363
2022-03-08 23:17:25.373610,3.363
2022-03-08 23:17:26.375868,3.363
2022-03-08 23:17:27.378467,3.362
2022-03-08 23:17:28.381572,3.363
2022-03-08 23:17:29.384355,3.363
2022-03-08 23:17:30.387024,3.363
2022-03-08 23:17:31.389929,3.363
2022-03-08 23:17:32.392899,3.363
2022-03-08 23:17:33.395864,3.363
2022-03-08 23:17:34.398753,3.363
2022-03-08 23:17:35.401451,3.363
2022-03-08 23:17:36.404346,3.363
2022-03-08 23:17:37.406961,3.363
2022-03-08 23:17:38.409564,3.363
2022-03-08 23:17:39.411676,3.362
2022-03-08 23:17:40.414180,3.363
2022-03-08 23:17:41.416905,3.363
2022-03-08 23:17:42.419984,3.363
2022-03-08 23:17:43.423027,3.363
2022-03-08 23:17:44.425839,3.363
2022-03-08 23:17:45.428561,3.363
2022-03-08 23:17:46.431549,3.363
2022-03-08 23:17:47.434325,3.363
2022-03-08 23:17:48.437325,3.363
2022-03-08 23:17:49.440229,3.363
2022-03-08 23:17:50.442222,3.363
2022-03-08 23:17:51.444255,3.363
2022-03-08 23:17:52.446647,3.363
2022-03-08 23:17:53.449279,3.363
2022-03-08 23:17:54.451900,3.363
2022-03-08 23:17:55.454141,3.363
2022-03-08 23:17:56.456811,3.363
2022-03-08 23:17:57.459573,3.363
2022-03-08 23:17:58.462602,3.363
2022-03-08 23:17:59.465408,3.363
2022-03-08 23:18:00.467472,3.363
2022-03-08 23:18:01.470169,3.363
2022-03-08 23:18:02.472941,3.363
2022-03-08 23:18:03.475097,3.363
2022-03-08 23:18:04.477224,3.363
2022-03-08 23:18:05.479567,3.363
2022-03-08 23:18:06.482100,3.363
2022-03-08 23:18:07.484823,3.363
2022-03-08 23:18:08.487677,3.363
2022-03-08 23:18:09.490493,3.363
2022-03-08 23:18:10.493121,3.363
2022-03-08 23:18:11.495883,3.363
2022-03-08 23:18:12.498629,3.363
2022-03-08 23:18:13.501364,3.363
2022-03-08 23:18:14.504293,3.363
2022-03-08 23:18:15.506796,3.363
2022-03-08 23:18:16.508901,3.363
2022-03-08 23:18:17.511004,3.363
2022-03-08 23:18:18.513417,3.363
2022-03-08 23:18:19.516317,3.363
2022-03-08 23:18:20.519122,3.363
2022-03-08 23:18:21.521838,3.363
2022-03-08 23:18:22.524681,3.363
2022-03-08 23:18:23.527478,3.363
2022-03-08 23:18:24.530279,3.363
2022-03-08 23:18:25.532911,3.363
2022-03-08 23:18:26.535567,3.363
2022-03-08 23:18:27.538306,3.363
2022-03-08 23:18:28.540922,3.363
2022-03-08 23:18:29.543331,3.363
2022-03-08 23:18:30.545616,3.363
2022-03-08 23:18:31.548692,3.363
2022-03-08 23:18:32.551688,3.363
2022-03-08 23:18:33.554494,3.363
2022-03-08 23:18:34.557248,3.363
2022-03-08 23:18:35.559845,3.363
2022-03-08 23:18:36.562575,3.363
2022-03-08 23:18:37.565425,3.363
2022-03-08 23:18:38.567989,3.363
2022-03-08 23:18:39.571062,3.363
2022-03-08 23:18:40.573768,3.363
2022-03-08 23:18:41.576114,3.363
2022-03-08 23:18:42.578425,3.363
2022-03-08 23:18:43.580561,3.363
2022-03-08 23:18:44.583291,3.363
2022-03-08 23:18:45.586111,3.363
2022-03-08 23:18:46.588672,3.363
2022-03-08 23:18:47.591321,3.363
2022-03-08 23:18:48.594052,3.363
2022-03-08 23:18:49.596944,3.363
2022-03-08 23:18:50.599623,3.363
2022-03-08 23:18:51.602335,3.363
2022-03-08 23:18:52.605215,3.363
2022-03-08 23:18:53.607820,3.363
2022-03-08 23:18:54.609910,3.363
2022-03-08 23:18:55.611936,3.363
2022-03-08 23:18:56.614405,3.363
2022-03-08 23:18:57.617222,3.363
2022-03-08 23:18:58.619953,3.363
2022-03-08 23:18:59.622576,3.363
2022-03-08 23:19:00.624771,3.363
2022-03-08 23:19:01.627373,3.363
2022-03-08 23:19:02.630060,3.363
2022-03-08 23:19:03.632893,3.363
2022-03-08 23:19:04.635602,3.363
2022-03-08 23:19:05.638364,3.363
2022-03-08 23:19:06.641096,3.363
2022-03-08 23:19:07.643347,3.363
2022-03-08 23:19:08.645479,3.363
2022-03-08 23:19:09.647864,3.363
2022-03-08 23:19:10.650106,3.363
2022-03-08 23:19:11.652811,3.363
2022-03-08 23:19:12.655786,3.363
2022-03-08 23:19:13.658471,3.363
2022-03-08 23:19:14.661264,3.363
2022-03-08 23:19:15.663538,3.363
2022-03-08 23:19:16.666487,3.363
2022-03-08 23:19:17.669423,3.363
2022-03-08 23:19:18.672036,3.363
2022-03-08 23:19:19.674671,3.363
2022-03-08 23:19:20.676912,3.363
2022-03-08 23:19:21.679089,3.363
2022-03-08 23:19:22.681495,3.363
2022-03-08 23:19:23.684227,3.363
2022-03-08 23:19:24.687056,3.363
2022-03-08 23:19:25.689803,3.363
2022-03-08 23:19:26.692481,3.363
2022-03-08 23:19:27.695589,3.363
2022-03-08 23:19:28.698479,3.363
2022-03-08 23:19:29.701351,3.363
2022-03-08 23:19:30.704572,3.363
2022-03-08 23:19:31.707430,3.363
2022-03-08 23:19:32.710032,3.363
2022-03-08 23:19:33.712144,3.363
2022-03-08 23:19:34.714445,3.363
2022-03-08 23:19:35.717141,3.363
2022-03-08 23:19:36.719978,3.363
2022-03-08 23:19:37.722718,3.363
2022-03-08 23:19:38.725470,3.363
2022-03-08 23:19:39.728269,3.363
2022-03-08 23:19:40.731081,3.363
2022-03-08 23:19:41.733873,3.363
2022-03-08 23:19:42.736690,3.363
2022-03-08 23:19:43.739401,3.363
2022-03-08 23:19:44.742055,3.363
2022-03-08 23:19:45.744401,3.363
2022-03-08 23:19:46.746565,3.363
2022-03-08 23:19:47.748859,3.364
2022-03-08 23:19:48.751464,3.363
2022-03-08 23:19:49.754060,3.363
2022-03-08 23:19:50.756312,3.363
2022-03-08 23:19:51.759122,3.363
2022-03-08 23:19:52.761766,3.363
2022-03-08 23:19:53.764465,3.363
2022-03-08 23:19:54.766985,3.363
2022-03-08 23:19:55.769102,3.363
2022-03-08 23:19:56.771667,3.363
2022-03-08 23:19:57.774140,3.363
2022-03-08 23:19:58.776280,3.363
2022-03-08 23:19:59.779511,3.363
2022-03-08 23:20:00.781942,3.363
2022-03-08 23:20:01.784681,3.363
2022-03-08 23:20:02.787363,3.363
2022-03-08 23:20:03.790164,3.363
2022-03-08 23:20:04.792880,3.363
2022-03-08 23:20:05.795707,3.363
2022-03-08 23:20:06.798464,3.363
2022-03-08 23:20:07.801212,3.363
2022-03-08 23:20:08.803965,3.363
2022-03-08 23:20:09.806667,3.363
2022-03-08 23:20:10.809357,3.363
2022-03-08 23:20:11.811452,3.363
2022-03-08 23:20:12.813564,3.363
2022-03-08 23:20:13.816281,3.363
2022-03-08 23:20:14.818924,3.363
2022-03-08 23:20:15.821604,3.363
2022-03-08 23:20:16.824270,3.363
2022-03-08 23:20:17.827011,3.363
2022-03-08 23:20:18.829913,3.363
2022-03-08 23:20:19.832700,3.363
2022-03-08 23:20:20.835820,3.363
2022-03-08 23:20:21.838555,3.363
2022-03-08 23:20:22.841462,3.363
2022-03-08 23:20:23.844258,3.363
2022-03-08 23:20:24.846429,3.363
2022-03-08 23:20:25.848472,3.363
2022-03-08 23:20:26.851380,3.363
2022-03-08 23:20:27.854143,3.363
2022-03-08 23:20:28.856823,3.363
2022-03-08 23:20:29.859381,3.363
2022-03-08 23:20:30.861667,3.363
2022-03-08 23:20:31.864362,3.363
2022-03-08 23:20:32.866998,3.363
2022-03-08 23:20:33.869580,3.363
2022-03-08 23:20:34.874995,3.363
2022-03-08 23:20:35.877257,3.364
2022-03-08 23:20:36.879714,3.364
2022-03-08 23:20:37.881874,3.363
2022-03-08 23:20:38.884112,3.363
2022-03-08 23:20:39.886663,3.363
2022-03-08 23:20:40.888909,3.363
2022-03-08 23:20:41.891609,3.363
2022-03-08 23:20:42.894338,3.364
2022-03-08 23:20:43.897099,3.364
2022-03-08 23:20:44.900210,3.363
2022-03-08 23:20:45.903005,3.363
2022-03-08 23:20:46.905707,3.363
2022-03-08 23:20:47.908425,3.364
2022-03-08 23:20:48.911169,3.363
2022-03-08 23:20:49.913309,3.364
2022-03-08 23:20:50.915662,3.363
2022-03-08 23:20:51.918151,3.363
2022-03-08 23:20:52.920830,3.364
2022-03-08 23:20:53.923460,3.364
2022-03-08 23:20:54.926174,3.364
2022-03-08 23:20:55.928922,3.364
2022-03-08 23:20:56.931513,3.363
2022-03-08 23:20:57.934214,3.364
2022-03-08 23:20:58.936925,3.364
2022-03-08 23:20:59.939584,3.364
2022-03-08 23:21:00.942287,3.363
2022-03-08 23:21:01.944797,3.364
2022-03-08 23:21:02.946992,3.363
2022-03-08 23:21:03.949098,3.363
2022-03-08 23:21:04.951614,3.363
2022-03-08 23:21:05.954248,3.364
