time,rd6018.Voltage Setting.V,rd6018.Current Setting.A,rd6018.Voltage Output.V,rd6018.Current Output.A,rd6018.Power Output.W,rd6018.External Temperature.C,ut61e.Pack_Voltage.V,rec-q-binary.internal_relay.binary,rec-q-binary.charge_enable.binary,rec-q-binary.system_plus.binary,rec-q-binary.contactor.binary,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-03-07 13:35:50.035492,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:51.038160,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:52.040839,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:53.043979,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:54.047591,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:55.051507,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:56.055541,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:57.059230,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.07,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:58.062795,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.0,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:35:59.066853,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:00.071131,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:01.075024,29.2,18.0,27.25,17.94,488.86,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:02.078677,29.2,18.0,27.25,17.94,488.86,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:03.082046,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:04.084560,29.2,18.0,27.24,17.95,488.95,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:05.087387,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:06.090990,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:07.094533,29.2,18.0,27.24,17.95,488.95,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:08.098388,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.08,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:09.102046,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:10.105499,29.2,18.0,27.24,17.95,488.95,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:11.108949,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:12.112406,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:13.116163,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:14.119941,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:15.123620,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:16.126672,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:17.129174,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:18.131885,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:19.135154,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.09,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:20.138750,29.2,18.0,27.24,17.95,488.95,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:21.142348,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:22.145846,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:23.149391,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:24.152813,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:25.156438,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:26.160096,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:27.163622,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:28.166942,29.2,18.0,27.25,17.95,489.13,27,26.990000000000002,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:29.169839,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:30.172662,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:31.175682,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:32.179250,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:33.182802,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.1,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:34.186402,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:35.190430,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:36.194203,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:37.198203,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:38.201981,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:39.205577,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.381,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:40.209469,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:41.213186,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:42.221362,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:43.224074,29.2,18.0,27.25,17.94,488.86,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:44.227184,29.2,18.0,27.25,17.94,488.86,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.11,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:45.231684,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:46.235545,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:47.243525,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:48.247131,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:49.250909,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:50.254815,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:51.258582,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:52.266487,29.2,18.0,27.25,17.94,488.86,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:53.270210,29.2,18.0,27.25,17.94,488.86,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:54.273926,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.12,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:55.276703,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:56.279441,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:57.288433,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:58.292278,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:36:59.296119,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:00.300081,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:01.304137,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.371,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:02.312399,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:03.316325,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.01,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:04.320540,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:05.324441,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.13,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:06.328448,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:07.336297,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:08.339018,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:09.341835,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:10.345450,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:11.349055,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,12,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:12.357363,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:13.360853,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:14.364358,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:15.367936,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:16.371181,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:17.379080,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.374,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:18.382807,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:19.386252,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.14,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:20.388961,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:21.391622,29.2,18.0,27.25,17.95,489.13,27,27.01,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:22.394608,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:23.398287,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:24.401668,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:25.405512,29.2,18.0,27.26,17.95,489.31,27,27.01,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:26.409110,29.2,18.0,27.26,17.95,489.31,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:27.413113,29.2,18.0,27.25,17.95,489.13,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:28.417127,29.2,18.0,27.26,17.95,489.31,27,27.01,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-07 13:37:29.420883,29.2,18.0,27.26,17.94,489.04,27,27.0,1,1,0,1,28.7,70.0,23.1,100.0,2,100,2.15,27.02,17.5,20.5,3.375,3.384,20,20,560,13,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
